job_id,start_datetime,end_datetime,times_reopened,status,VIN,cust_id
JB_ID10490,04/11/22 11:41,04/11/22 19:47,0,Closed,1FTCA14X0M0014980,C000551
JB_ID10496,05/23/22 13:44,06/04/22 11:02,0,Closed,2FMEK62C99BA18793,C000552
JB_ID10501,04/11/22 11:11,04/17/22 21:44,0,Closed,YS3ED58E7Y9000076,C000553
JB_ID10508,04/20/22 09:41,04/20/22 18:11,0,Closed,1FTJS34S0VHC12167,C000554
JB_ID10521,06/16/22 11:45,06/16/22 13:57,0,Closed,1JCBU7730H0015508,C000262
JB_ID10526,07/25/22 09:11,07/26/22 11:50,0,Closed,1B7FD14T2HS479672,C000511
JB_ID10539,04/29/22 11:26,05/09/22 02:05,0,Closed,WA1DKBFP0BA017241,C000555
JB_ID10543,08/22/22 08:12,,0,Open,1B7FD14T2HS479674,C000556
JB_ID10547,06/13/22 12:58,06/13/22 18:43,0,Closed,JN1AZ34E74T064397,C000558
JB_ID10552,04/11/22 12:51,04/11/22 21:29,0,Closed,1N4AA5AP9CC966926,C000559
JB_ID10557,05/11/22 13:56,05/13/22 00:38,0,Closed,19UYA31581L000003,C000560
JB_ID10578,08/30/22 09:26,,0,Open,JF1GD45M36H065436,C000562
JB_ID10580,08/29/22 13:58,,0,Open,5TEMU52NX6Z303504,C000563
JB_ID10589,07/20/22 08:48,07/25/22 12:11,0,Closed,JF1GM4350XG401593,C000564
JB_ID10594,06/23/22 10:27,06/23/22 19:08,0,Closed,JN1AZ34E74T064389,C000565
JB_ID10603,08/23/22 09:29,,0,Open,WBSDX9C52BE784174,C000566
JB_ID10608,08/02/22 10:14,08/03/22 04:57,0,Closed,2B4FK2132HR250073,C000567
JB_ID10617,06/22/22 12:58,06/23/22 09:07,0,Closed,JF1AW53B0E0016838,C000568
JB_ID10623,06/16/22 10:55,06/18/22 08:08,0,Closed,1J8GM48546W159650,C000468
JB_ID10625,04/06/22 13:50,04/07/22 12:09,0,Closed,1GCRKSE00E0011843,C000570
JB_ID10626,06/16/22 10:37,06/17/22 01:08,0,Closed,1J8GM48546W159645,C000376
JB_ID10635,06/20/22 09:16,06/20/22 16:10,0,Closed,JN1AZ34E74T064394,C000571
JB_ID10650,06/15/22 13:47,06/22/22 20:28,0,Closed,1FD9W4GT6CEB55154,C000263
JB_ID10653,07/07/22 12:52,07/16/22 19:55,0,Closed,JTMZK31V99D000376,C000077
JB_ID10656,04/04/22 08:25,04/05/22 15:55,0,Closed,5N1DD28T54C622983,C000572
JB_ID10667,08/31/22 09:32,,0,Open,WBAU973568UF06692,C000420
JB_ID10670,06/13/22 13:31,06/14/22 02:57,0,Closed,WAUVFAFH1BN009823,C000573
JB_ID10677,07/04/22 11:24,07/04/22 14:12,0,Closed,4JGAB74E91A268074,C000574
JB_ID10686,05/30/22 13:56,06/01/22 06:44,0,Closed,JF1GM4350XG401590,C000284
JB_ID10695,08/11/22 10:48,08/12/22 01:18,0,Closed,3C7WRKBJ2EG256647,C000575
JB_ID10701,07/25/22 10:16,07/26/22 08:05,0,Closed,1GB1KZCG0D0018237,C000577
JB_ID10704,06/15/22 13:37,06/16/22 23:16,0,Closed,19VDE2E71FE427204,C000580
JB_ID10725,04/20/22 13:41,04/22/22 12:56,0,Closed,1JCBU7730H0015528,C000581
JB_ID10741,04/25/22 08:36,04/25/22 12:22,0,Closed,WDDPK5HA0DF051829,C000582
JB_ID10745,07/07/22 11:15,07/09/22 07:21,0,Closed,5N1DD28T54C622990,C000583
JB_ID10771,08/15/22 08:22,08/15/22 14:05,0,Closed,JF1GM4350XG401591,C000248
JB_ID10773,04/08/22 09:06,04/15/22 13:54,0,Closed,4S3BMAF61A1238650,C000584
JB_ID10785,08/15/22 09:24,08/16/22 04:30,0,Closed,WBAGH8345YD656769,C000439
JB_ID10791,05/09/22 13:05,05/10/22 02:39,0,Closed,JT2SV12H0E0208515,C000585
JB_ID10793,08/25/22 11:03,,0,Open,2HGES25773H531417,C000453
JB_ID10811,04/07/22 08:49,04/13/22 09:34,0,Closed,1HGCB767XPA016610,C000586
JB_ID10816,05/26/22 09:11,05/29/22 19:37,0,Closed,WDDPK5HA0DF051837,C000587
JB_ID10836,06/13/22 12:43,06/22/22 17:13,0,Closed,JN1AS44D6WW551444,C000588
JB_ID10855,05/16/22 11:32,05/17/22 09:17,0,Closed,WBAGH8345YD656772,C000589
JB_ID10863,06/24/22 11:03,06/24/22 22:23,0,Closed,YS3CC55B6N9000071,C000590
JB_ID10873,08/19/22 09:44,,0,Open,WVWGK73C07E159986,C000591
JB_ID10881,04/14/22 08:09,04/14/22 21:35,0,Closed,WDBGA32E8PA096977,C000476
JB_ID10914,04/05/22 09:30,04/06/22 02:36,0,Closed,WVWAB7AJ8CW168081,C000592
JB_ID10920,08/22/22 11:08,,0,Open,5N1DD28T54C622984,C000593
JB_ID10929,08/16/22 10:06,08/17/22 08:31,0,Closed,1N4AA5AP9CC966903,C000595
JB_ID10936,05/31/22 09:25,05/31/22 23:25,0,Closed,JF2AF52B0B0011347,C000477
JB_ID10944,06/06/22 13:11,06/07/22 09:54,0,Closed,1GCNCPEH7EZ302966,C000596
JB_ID10948,08/17/22 09:17,08/19/22 19:50,0,Closed,4JGAB74E91A268061,C000182
JB_ID10952,04/07/22 10:32,04/08/22 11:20,0,Closed,1JCBU7730H0015513,C000598
JB_ID10958,05/06/22 08:56,05/06/22 11:31,0,Closed,YS3EB59A273512725,C000600
JB_ID10962,08/01/22 12:19,08/02/22 09:45,0,Closed,1JCBU7730H0015516,C000601
JB_ID10963,07/07/22 08:39,07/08/22 09:26,0,Closed,4JGAB74E91A268059,C000602
JB_ID10964,06/15/22 11:45,06/17/22 06:59,0,Closed,WBSDX9C52BE784177,C000603
JB_ID10968,08/25/22 12:06,,0,Open,3FAHP0DC3AR119108,C000069
JB_ID10980,05/31/22 12:04,05/31/22 19:40,1,Closed,3FAHP0DC3AR119124,C000604
JB_ID10995,08/22/22 09:34,,0,Open,1HFSC55126A200093,C000605
JB_ID11012,08/29/22 09:05,,0,Open,JF1AN4320J0019234,C000606
JB_ID11024,05/16/22 11:27,05/16/22 21:42,1,Closed,WBAFR9C54DC271580,C000607
JB_ID11054,05/30/22 10:58,05/30/22 22:14,1,Closed,1VWFA9170G0017200,C000475
JB_ID11060,07/12/22 12:26,07/16/22 00:40,1,Closed,JH4CW2H50CC000235,C000246
JB_ID11079,06/27/22 11:50,06/28/22 20:28,1,Closed,3VWFT71K06M851052,C000608
JB_ID11101,07/04/22 12:27,07/04/22 23:39,1,Closed,WBABE5301PJA03697,C000609
JB_ID11106,05/09/22 13:34,05/17/22 19:55,1,Closed,JTMZK31V99D000374,C000610
JB_ID11120,07/25/22 09:16,07/30/22 00:47,1,Closed,1FMDU84P4YZC41087,C000549
JB_ID11142,04/11/22 12:35,04/16/22 00:49,1,Closed,1GCRKSE00E0011842,C000612
JB_ID11148,06/06/22 12:20,06/06/22 18:18,1,Closed,WVWGK73C07E159990,C000613
JB_ID11150,06/06/22 12:35,06/06/22 14:08,1,Closed,YS3ED45E2V9900038,C000614
JB_ID11166,05/11/22 12:23,05/12/22 00:41,1,Closed,YS3ED58E7Y9000078,C000615
JB_ID11171,07/19/22 10:23,07/19/22 20:27,1,Closed,2FMEK62C99BA18793,C000552
JB_ID11189,07/15/22 10:37,07/17/22 11:49,1,Closed,YS3ED58E7Y9000070,C000616
JB_ID11191,05/05/22 12:47,05/07/22 13:59,1,Closed,WDBGA32E8PA096982,C000617
JB_ID11196,06/16/22 10:16,06/16/22 21:16,1,Closed,1HFSC55126A200096,C000149
JB_ID11197,06/06/22 10:31,06/07/22 08:47,1,Closed,WAUPJAFM0B0010249,C000618
JB_ID11202,05/09/22 12:56,05/09/22 23:26,1,Closed,JN1AZ34E74T064396,C000619
JB_ID11203,09/01/22 12:17,,0,Open,YS3EB59A273512738,C000620
JB_ID11205,08/24/22 08:57,,0,Open,YS3CC55B6N9000066,C000621
JB_ID11206,07/20/22 10:32,07/21/22 00:23,1,Closed,JTMZK31V99D000379,C000622
JB_ID11214,06/29/22 12:26,06/30/22 23:35,1,Closed,WDBGA32E8PA096983,C000623
JB_ID11222,05/05/22 13:33,05/07/22 16:35,1,Closed,WDDHF8HBXAA213188,C000624
JB_ID11233,04/18/22 10:06,04/19/22 11:51,1,Closed,5N1DD28T54C622991,C000625
JB_ID11237,05/09/22 10:21,05/10/22 02:31,1,Closed,4JGAB74E91A268072,C000626
JB_ID11254,06/14/22 10:24,06/14/22 13:50,1,Closed,WVWAB7AJ8CW168093,C000627
JB_ID11263,08/29/22 12:42,,0,Open,1N4AA5AP9CC966921,C000071
JB_ID11266,05/06/22 11:37,05/07/22 03:34,1,Closed,1FTCA14X0M0014976,C000628
JB_ID11283,06/03/22 13:25,06/04/22 08:33,2,Closed,4JGAB74E91A268051,C000629
JB_ID11333,04/15/22 10:10,04/16/22 09:39,2,Closed,1GCNCPEH7EZ302962,C000630
JB_ID11345,05/23/22 10:00,05/25/22 10:47,2,Closed,YS3EB59A273512737,C000631
JB_ID11348,07/11/22 11:29,07/11/22 22:33,2,Closed,1GBJC74K09E107677,C000632
JB_ID11352,05/02/22 09:52,05/04/22 14:31,2,Closed,YS3ED45E2V9900029,C000633
JB_ID11356,06/13/22 11:53,06/14/22 22:54,2,Closed,JF2AF52B0B0011342,C000634
JB_ID11357,08/15/22 08:37,,0,Open,JT2SV12H0E0208513,C000635
JB_ID11358,06/20/22 09:36,06/22/22 16:48,2,Closed,JT2SV12H0E0208525,C000117
JB_ID11365,08/22/22 08:12,08/23/22 09:09,2,Closed,1G1FP87W0F0016084,C000637
JB_ID11374,05/24/22 11:25,06/04/22 17:03,2,Closed,JTMZK31V99D000379,C000622
JB_ID11382,08/30/22 12:08,,0,Open,JN1AS44D6WW551449,C000397
JB_ID11390,04/18/22 11:05,04/19/22 02:41,2,Closed,JF1AW53B0E0016837,C000638
JB_ID11394,08/22/22 10:07,,0,Open,1HGCB767XPA016606,C000640
JB_ID11411,07/11/22 08:28,07/15/22 21:32,2,Closed,WAUWGAFC9CN141569,C000534
JB_ID11414,04/11/22 10:08,04/11/22 13:08,2,Closed,WDDPK5HA0DF051825,C000641
JB_ID11425,04/26/22 13:36,04/27/22 09:06,2,Closed,4JGAB74E91A268064,C000642
JB_ID11433,07/20/22 12:45,07/20/22 23:24,3,Closed,WAUDJ84A0PN039697,C000515
JB_ID11437,04/07/22 12:20,04/08/22 20:40,3,Closed,2FMEK62C99BA18801,C000643
JB_ID11446,07/04/22 09:20,07/04/22 14:54,3,Closed,1GNDX33LX5D202140,C000068
JB_ID11448,06/24/22 10:51,06/25/22 03:03,3,Closed,WVWGK73C07E159989,C000480
JB_ID11474,08/08/22 10:17,08/09/22 07:54,3,Closed,2B4FK2132HR250071,C000522
JB_ID11480,08/29/22 11:54,,0,Open,TRUUT28N311005106,C000370
JB_ID10001,04/25/22 10:19,04/26/22 06:49,0,Closed,1B3ACB6R78N503360,C000644
JB_ID10002,05/24/22 08:58,05/24/22 19:51,0,Closed,4JGAB74E91A268057,C000645
JB_ID10019,07/14/22 09:39,07/15/22 01:18,0,Closed,WAUFGAFC4EN108952,C000646
JB_ID10069,06/29/22 12:52,06/29/22 23:25,0,Closed,WDDHF8HBXAA213189,C000280
JB_ID10082,05/31/22 09:21,05/31/22 11:54,0,Closed,JF1GM4350XG401592,C000647
JB_ID10101,06/27/22 10:01,06/27/22 17:05,0,Closed,1JTCL64R0H0016935,C000648
JB_ID10126,08/16/22 10:30,,0,Open,1N4AA5AP9CC966928,C000210
JB_ID10128,04/11/22 08:42,04/11/22 21:05,0,Closed,JH4CU2E60BC012596,C000649
JB_ID10159,05/02/22 08:56,05/03/22 09:05,0,Closed,YS3CC55B6N9000073,C000650
JB_ID10163,08/08/22 13:31,,0,Open,JN1AS44D6WW551434,C000651
JB_ID10227,05/16/22 11:09,05/17/22 07:30,0,Closed,WAUDJ84A0PN039696,C000652
JB_ID10228,08/31/22 11:05,,0,Open,WDDHF8HBXAA213192,C000653
JB_ID10255,05/16/22 09:06,05/16/22 21:04,0,Closed,5TEMU52NX6Z303502,C000654
JB_ID10267,06/21/22 12:04,07/01/22 05:23,0,Closed,1VWFA9170G0017210,C000655
JB_ID10289,05/09/22 09:53,05/13/22 16:19,0,Closed,3D3KA26W030018323,C000660
JB_ID10295,05/23/22 11:40,05/28/22 05:14,0,Closed,1B3ACB6R78N503366,C000661
JB_ID10299,09/01/22 13:13,,0,Open,YS3ED58E7Y9000074,C000345
JB_ID10311,04/15/22 08:18,04/16/22 04:24,0,Closed,1FD9W4GT6CEB55153,C000662
JB_ID10334,04/18/22 08:38,04/18/22 14:50,0,Closed,3C7WRKBJ2EG256658,C000663
JB_ID10349,04/25/22 09:02,04/26/22 19:59,0,Closed,WDDPK5HA0DF051835,C000664
JB_ID10403,08/23/22 10:34,,0,Open,WDBGA32E8PA096978,C000110
JB_ID10407,08/08/22 08:28,,0,Open,1GB1KZCG0D0018230,C000665
JB_ID10453,08/22/22 09:18,,0,Open,1GCRKSE00E0011837,C000666
JB_ID10516,05/18/22 12:28,05/18/22 23:59,0,Closed,2B4FK2132HR250069,C000667
JB_ID10554,08/01/22 11:02,08/02/22 01:17,0,Closed,1G1FP87W0F0016092,C000018
JB_ID10590,05/19/22 13:50,05/20/22 10:18,0,Closed,JN1AS44D6WW551447,C000668
JB_ID10604,05/30/22 11:22,05/31/22 09:50,0,Closed,2FMEK62C99BA18792,C000032
JB_ID10605,04/25/22 10:48,04/26/22 23:06,0,Closed,1FD9W4GT6CEB55160,C000669
JB_ID10609,08/26/22 09:37,08/28/22 06:20,0,Closed,3FAHP0DC3AR119119,C000129
JB_ID10612,04/12/22 08:33,04/12/22 15:54,0,Closed,3VWSF31C070014465,C000670
JB_ID10639,08/05/22 12:24,08/05/22 18:33,0,Closed,19VDE2E71FE427212,C000440
JB_ID10641,07/11/22 11:39,07/12/22 08:33,0,Closed,1GCRKSE00E0011849,C000671
JB_ID10661,04/04/22 09:54,04/04/22 11:52,0,Closed,JN1AZ34E74T064392,C000672
JB_ID10709,05/19/22 10:50,05/20/22 21:02,0,Closed,4JGAB74E91A268050,C000673
JB_ID10710,08/08/22 08:04,08/08/22 13:08,0,Closed,1B3ACB6R78N503367,C000499
JB_ID10786,06/21/22 09:21,06/29/22 15:42,0,Closed,1JTCL64R0H0016927,C000674
JB_ID10787,06/06/22 13:17,06/07/22 08:19,0,Closed,1HFSC0401CA204873,C000675
JB_ID10800,04/26/22 09:46,04/26/22 23:24,0,Closed,3D3KA26W030018320,C000676
JB_ID10812,06/08/22 12:30,06/09/22 14:15,0,Closed,WDDPK5HA0DF051842,C000677
JB_ID10832,07/06/22 10:37,07/08/22 11:29,0,Closed,1HGCB767XPA016606,C000640
JB_ID10872,07/11/22 08:21,07/12/22 21:21,0,Closed,WAUFGAFC4EN108959,C000678
JB_ID10884,06/02/22 12:18,06/03/22 03:54,0,Closed,1GB1KZCG0D0018231,C000679
JB_ID10910,08/03/22 11:06,08/03/22 21:45,0,Closed,JF2AF52B0B0011345,C000680
JB_ID10921,08/10/22 09:11,08/11/22 14:04,0,Closed,1B7FD14T2HS479667,C000051
JB_ID10926,07/13/22 09:11,07/14/22 12:47,0,Closed,TRUUT28N311005111,C000164
JB_ID10939,06/14/22 12:05,06/15/22 16:38,0,Closed,YS3CC55B6N9000075,C000681
JB_ID10967,08/18/22 12:05,08/19/22 09:12,0,Closed,WDDPK5HA0DF051833,C000160
JB_ID10978,07/04/22 11:58,07/04/22 17:04,1,Closed,JH4CW2H50CC000236,C000406
JB_ID11002,08/08/22 13:46,08/08/22 16:31,1,Closed,JN1AZ34E74T064389,C000565
JB_ID11010,04/04/22 11:34,04/08/22 19:05,1,Closed,TRUUT28N311005109,C000682
JB_ID11022,08/15/22 08:34,08/15/22 10:32,1,Closed,JN1AZ34E74T064390,C000683
JB_ID11028,06/06/22 11:05,06/06/22 12:07,1,Closed,WBAU973568UF06690,C000684
JB_ID11037,05/30/22 10:32,05/30/22 18:05,1,Closed,1J8GM48546W159637,C000685
JB_ID11058,08/29/22 13:34,,0,Open,4JGAB74E91A268053,C000690
JB_ID11087,07/06/22 11:51,07/07/22 01:03,1,Closed,1N4AA5AP9CC966929,C000691
JB_ID11137,06/27/22 10:03,07/08/22 14:34,1,Closed,1N4AA5AP9CC966908,C000122
JB_ID11152,07/04/22 09:04,07/04/22 12:18,1,Closed,1GCNCPEH7EZ302965,C000062
JB_ID11187,07/19/22 13:03,07/28/22 18:48,1,Closed,4JGAB74E91A268057,C000645
JB_ID11188,07/05/22 09:03,07/16/22 12:56,1,Closed,YS3CC55B6N9000065,C000692
JB_ID11194,07/11/22 10:17,07/11/22 22:42,1,Closed,1FTJS34S0VHC12162,C000693
JB_ID11245,05/18/22 10:18,05/23/22 19:03,1,Closed,1GNDX33LX5D202137,C000694
JB_ID11248,04/07/22 11:44,04/08/22 09:20,1,Closed,2B4GP4534TR765872,C000695
JB_ID11274,06/02/22 13:42,06/02/22 20:50,1,Closed,1GBJC74K09E107673,C000696
JB_ID11335,07/01/22 12:47,07/02/22 05:30,1,Closed,1GBJC74K09E107666,C000365
JB_ID11339,04/14/22 13:07,04/14/22 14:01,2,Closed,YS3FB59S581102419,C000243
JB_ID11364,08/22/22 11:11,,0,Open,JN1AS44D6WW551438,C000318
JB_ID11366,08/08/22 12:12,08/10/22 00:32,2,Closed,JF1AW53B0E0016825,C000202
JB_ID11385,07/04/22 11:36,07/05/22 01:52,2,Closed,5N1DD28T54C622986,C000697
JB_ID11406,08/10/22 13:00,,0,Open,1JTCL64R0H0016929,C000074
JB_ID11412,06/01/22 11:42,06/06/22 12:43,2,Closed,1B3ACB6R78N503368,C000698
JB_ID11435,05/19/22 12:39,05/21/22 16:40,3,Closed,JF1AN4320J0019231,C000699
JB_ID11447,07/04/22 10:28,07/12/22 09:01,3,Closed,2HGES25773H531411,C000386
JB_ID11454,06/29/22 09:33,06/30/22 13:27,3,Closed,WAUFGAFC4EN108963,C000700
JB_ID11473,06/22/22 13:19,06/24/22 03:08,3,Closed,JH2RC3603MM100855,C000057
JB_ID10005,04/11/22 11:21,04/12/22 18:48,0,Closed,YS3FB59S581102416,C000701
JB_ID10020,07/25/22 11:24,07/27/22 01:12,0,Closed,1GNDX33LX5D202134,C000702
JB_ID10022,08/29/22 10:29,,0,Open,JHMED8356KS865645,C000704
JB_ID10031,05/16/22 10:42,05/17/22 14:46,0,Closed,WA1KK68R29A016874,C000705
JB_ID10035,04/25/22 11:33,04/25/22 22:35,0,Closed,1GB1KZCG0D0018232,C000706
JB_ID10042,06/23/22 10:09,06/25/22 10:51,0,Closed,JN1AS44D6WW551443,C000707
JB_ID10057,05/23/22 13:23,05/24/22 22:26,0,Closed,1GNDX33LX5D202131,C000708
JB_ID10060,05/17/22 08:16,05/17/22 20:46,0,Closed,YS3FB59S581102421,C000709
JB_ID10063,05/23/22 13:44,05/24/22 23:10,0,Closed,1VWFA9170G0017215,C000710
JB_ID10065,05/12/22 09:07,05/13/22 08:55,0,Closed,1B7FD14T2HS479661,C000711
JB_ID10068,06/17/22 09:21,06/17/22 16:54,0,Closed,2B4FK2132HR250073,C000567
JB_ID10077,06/06/22 09:45,06/08/22 12:36,0,Closed,JN1AS44D6WW551446,C000712
JB_ID10080,06/20/22 12:28,06/21/22 23:17,0,Closed,19VDE2E71FE427213,C000360
JB_ID10092,08/22/22 10:49,,0,Open,4JGAB74E91A268066,C000713
JB_ID10115,08/02/22 13:10,08/03/22 01:54,0,Closed,3FAHP0DC3AR119111,C000714
JB_ID10116,08/01/22 13:09,08/08/22 05:13,0,Closed,1JCBU7730H0015522,C000715
JB_ID10124,06/27/22 12:15,06/27/22 13:48,0,Closed,3VWFT71K06M851062,C000716
JB_ID10125,06/06/22 12:11,06/06/22 15:57,0,Closed,WDDPK5HA0DF051839,C000717
JB_ID10127,08/15/22 09:35,08/16/22 20:20,0,Closed,WDBGA32E8PA096974,C000377
JB_ID10146,07/07/22 12:41,07/08/22 00:16,0,Closed,JT3HF21A220065643,C000718
JB_ID10156,07/04/22 10:51,07/05/22 04:29,0,Closed,3FAHP0DC3AR119116,C000250
JB_ID10167,06/07/22 13:04,06/07/22 23:08,0,Closed,3VWFT71K06M851059,C000719
JB_ID10176,06/01/22 09:24,06/02/22 07:09,0,Closed,19UYA31581L000000,C000721
JB_ID10180,06/16/22 13:48,06/17/22 00:40,0,Closed,1JCBU7730H0015522,C000715
JB_ID10184,08/08/22 11:13,,0,Open,3VWSF31C070014469,C000722
JB_ID10191,05/23/22 10:08,05/23/22 12:53,0,Closed,YS3ED45E2V9900036,C000168
JB_ID10193,04/25/22 12:48,04/25/22 22:18,0,Closed,1J8GM48546W159629,C000723
JB_ID10195,04/29/22 08:51,04/29/22 18:46,0,Closed,JN1AZ34E74T064391,C000724
JB_ID10203,08/05/22 13:50,08/06/22 11:40,0,Closed,1B3ACB6R78N503363,C000238
JB_ID10222,08/02/22 11:42,08/02/22 20:16,0,Closed,2FMEK62C99BA18796,C000013
JB_ID10231,05/09/22 11:23,05/09/22 14:29,0,Closed,JF2AF52B0B0011346,C000725
JB_ID10232,04/22/22 09:59,04/23/22 03:30,0,Closed,JH4KB16608C000039,C000726
JB_ID10236,06/20/22 09:52,06/20/22 17:47,0,Closed,JTMZK31V99D000373,C000727
JB_ID10237,05/16/22 11:15,05/19/22 00:27,0,Closed,WAUWGAFC9CN141572,C000728
JB_ID10245,08/29/22 09:30,,0,Open,JF1AW53B0E0016828,C000192
JB_ID10254,04/20/22 09:00,05/03/22 07:30,0,Closed,19VDE2E71FE427211,C000729
JB_ID10257,04/25/22 11:49,04/25/22 16:46,0,Closed,1GNDX33LX5D202138,C000730
JB_ID10261,08/01/22 11:45,08/02/22 20:07,0,Closed,1J8GM48546W159643,C000731
JB_ID10262,04/11/22 11:35,04/12/22 05:26,0,Closed,19VDE2E71FE427205,C000732
JB_ID10269,05/19/22 11:41,05/22/22 00:24,0,Closed,JF1AN4320J0019229,C000733
JB_ID10271,07/07/22 08:07,07/17/22 08:07,0,Closed,3C7WRKBJ2EG256650,C000055
JB_ID10291,05/31/22 13:11,06/01/22 07:02,0,Closed,3VWSF31C070014468,C000734
JB_ID10307,06/03/22 08:22,06/03/22 11:58,0,Closed,1J8GM48546W159631,C000735
JB_ID10308,04/26/22 13:51,05/03/22 21:31,0,Closed,5TEMU52NX6Z303507,C000736
JB_ID10316,04/27/22 09:52,04/29/22 11:04,0,Closed,JF1AW53B0E0016832,C000737
JB_ID10326,05/12/22 10:03,05/13/22 23:25,0,Closed,1FTCA14X0M0014978,C000738
JB_ID10365,08/08/22 10:35,08/08/22 13:56,0,Closed,2FMEK62C99BA18791,C000208
JB_ID10392,08/01/22 10:06,08/02/22 07:56,0,Closed,19VDE2E71FE427204,C000580
JB_ID10397,06/01/22 13:02,06/04/22 11:54,0,Closed,1FMDU84P4YZC41092,C000740
JB_ID10404,08/22/22 13:52,,0,Open,WAUFGAFC4EN108959,C000678
JB_ID10411,08/01/22 10:51,08/03/22 22:57,0,Closed,1FD9W4GT6CEB55156,C000741
JB_ID10423,08/30/22 09:57,,0,Open,JF1GM4350XG401588,C000742
JB_ID10424,05/24/22 10:13,05/30/22 10:56,0,Closed,JH4CU2E60BC012601,C000743
JB_ID10434,07/27/22 09:50,07/28/22 01:11,0,Closed,4S3BMAF61A1238649,C000196
JB_ID10442,06/06/22 13:17,06/06/22 20:45,0,Closed,1GNDX33LX5D202132,C000744
JB_ID10444,08/25/22 08:19,,0,Open,1JCBU7730H0015506,C000745
JB_ID10465,06/13/22 10:37,06/13/22 17:07,0,Closed,3VWFT71K06M851055,C000746
JB_ID10471,08/29/22 10:15,,0,Open,JH4CW2H50CC000234,C000747
JB_ID10478,07/22/22 13:24,07/22/22 15:39,0,Closed,YS3FB59S581102423,C000748
JB_ID10519,04/06/22 13:40,04/08/22 03:10,0,Closed,1G1FP87W0F0016087,C000749
JB_ID10532,06/30/22 09:01,07/06/22 11:10,0,Closed,1B7FD14T2HS479664,C000750
JB_ID10545,05/20/22 12:15,05/20/22 22:29,0,Closed,WDBGA32E8PA096968,C000751
JB_ID10560,08/29/22 12:36,,0,Open,1GCRKSE00E0011842,C000612
JB_ID10565,05/13/22 11:40,05/21/22 02:54,0,Closed,2B4FK2132HR250076,C000752
JB_ID10567,04/19/22 08:55,04/20/22 07:51,0,Closed,WDDPK5HA0DF051824,C000753
JB_ID10583,07/21/22 09:22,07/22/22 15:11,0,Closed,WDBGA32E8PA096971,C000754
JB_ID10585,07/28/22 10:11,07/29/22 07:11,0,Closed,JH4KB16608C000040,C000400
JB_ID10586,04/04/22 08:46,04/06/22 07:34,0,Closed,JF2AF52B0B0011343,C000755
JB_ID10599,05/23/22 09:49,05/23/22 15:24,0,Closed,YS3EB59A273512733,C000756
JB_ID10620,08/05/22 09:22,08/06/22 15:31,0,Closed,WBAGH8345YD656765,C000757
JB_ID10621,04/15/22 12:08,04/23/22 21:44,0,Closed,1JCBU7730H0015512,C000758
JB_ID10624,08/30/22 12:31,,0,Open,JT2SV12H0E0208521,C000759
JB_ID10630,07/07/22 11:09,07/08/22 05:42,0,Closed,5N1DD28T54C622984,C000593
JB_ID10665,06/15/22 09:45,06/15/22 21:16,0,Closed,WBAAM5330XFR00406,C000451
JB_ID10679,07/11/22 11:11,07/12/22 07:35,0,Closed,1GBJC74K09E107670,C000760
JB_ID10680,05/13/22 09:07,05/14/22 03:10,0,Closed,1JTCL64R0H0016924,C000761
JB_ID10681,04/20/22 09:32,04/20/22 17:02,0,Closed,1FD9W4GT6CEB55158,C000762
JB_ID10699,08/31/22 08:52,,0,Open,WAUVFAFH1BN009822,C000763
JB_ID10711,08/22/22 09:07,,0,Open,1G1FP87W0F0016088,C000764
JB_ID10714,06/01/22 09:24,06/02/22 11:03,0,Closed,19UYA31581L000005,C000766
JB_ID10730,07/15/22 10:42,07/21/22 07:21,0,Closed,YS3ED58E7Y9000080,C000767
JB_ID10731,08/05/22 11:54,08/06/22 02:18,0,Closed,19UYA31581L000012,C000433
JB_ID10735,04/21/22 09:51,04/22/22 08:28,0,Closed,4JGAB74E91A268056,C000768
JB_ID10737,08/01/22 10:59,08/04/22 23:35,0,Closed,1FTCA14X0M0014983,C000540
JB_ID10742,05/09/22 09:08,05/09/22 13:41,0,Closed,1JCBU7730H0015505,C000769
JB_ID10746,08/09/22 09:42,,0,Open,WBAFR9C51DD090465,C000770
JB_ID10755,04/04/22 11:44,04/16/22 16:41,0,Closed,WAUPJAFM0B0010248,C000771
JB_ID10757,07/11/22 10:07,07/19/22 12:22,0,Closed,YS3FB59S581102425,C000772
JB_ID10768,06/23/22 12:55,06/23/22 19:09,0,Closed,WBAFR9C54DC271577,C000773
JB_ID10769,04/12/22 09:20,04/12/22 21:29,0,Closed,5TBDT441965545985,C000774
JB_ID10777,08/19/22 11:38,08/20/22 11:02,0,Closed,YS3EB59A273512740,C000775
JB_ID10780,06/06/22 13:02,06/07/22 11:42,0,Closed,1FD9W4GT6CEB55157,C000776
JB_ID10781,08/02/22 11:38,08/02/22 20:26,0,Closed,2FMEK62C99BA18794,C000777
JB_ID10794,07/13/22 10:40,07/25/22 08:53,0,Closed,WAUBH24B0YN035142,C000778
JB_ID10802,07/18/22 08:33,07/19/22 10:28,0,Closed,19VDE2E71FE427203,C000779
JB_ID10825,04/11/22 10:25,04/11/22 13:51,0,Closed,YS3CC55B6N9000076,C000780
JB_ID10828,05/06/22 12:10,05/18/22 03:49,0,Closed,1GCRKSE00E0011845,C000781
JB_ID10833,08/01/22 13:32,08/11/22 00:53,0,Closed,1JTCL64R0H0016931,C000782
