job_id,consum_id,quantity_used
JB_ID10540,C_ID1010,1
JB_ID10555,C_ID1011,7
JB_ID10563,C_ID1022,2
JB_ID10570,C_ID1049,1
JB_ID10573,C_ID1039,1
JB_ID10602,C_ID1050,6
JB_ID10611,C_ID1049,5
JB_ID10616,C_ID1035,1
JB_ID10651,C_ID1021,6
JB_ID10658,C_ID1048,2
JB_ID10682,C_ID1043,1
JB_ID10685,C_ID1041,5
JB_ID10707,C_ID1040,2
JB_ID10716,C_ID1038,2
JB_ID10719,C_ID1017,6
JB_ID10758,C_ID1039,6
JB_ID10763,C_ID1013,5
JB_ID10789,C_ID1010,1
JB_ID10790,C_ID1037,6
JB_ID10817,C_ID1036,7
JB_ID10846,C_ID1019,2
JB_ID10859,C_ID1037,6
JB_ID10862,C_ID1044,2
JB_ID10878,C_ID1038,5
JB_ID10889,C_ID1024,4
JB_ID10890,C_ID1042,3
JB_ID10892,C_ID1049,3
JB_ID10894,C_ID1020,6
JB_ID10909,C_ID1014,5
JB_ID10916,C_ID1007,3
JB_ID10919,C_ID1018,7
JB_ID10931,C_ID1043,2
JB_ID10947,C_ID1048,7
JB_ID10977,C_ID1026,4
JB_ID10982,C_ID1021,4
JB_ID10984,C_ID1033,4
JB_ID10985,C_ID1017,4
JB_ID11000,C_ID1033,5
JB_ID11001,C_ID1029,6
JB_ID11011,C_ID1011,1
JB_ID11017,C_ID1012,5
JB_ID11032,C_ID1044,3
JB_ID11039,C_ID1043,7
JB_ID11056,C_ID1009,5
JB_ID11057,C_ID1021,6
JB_ID11064,C_ID1035,3
JB_ID11077,C_ID1024,4
JB_ID11084,C_ID1032,6
JB_ID11096,C_ID1042,2
JB_ID11110,C_ID1047,1
JB_ID11111,C_ID1003,1
JB_ID11118,C_ID1021,6
JB_ID11122,C_ID1042,3
JB_ID11123,C_ID1045,3
JB_ID11124,C_ID1004,4
JB_ID11138,C_ID1030,1
JB_ID11146,C_ID1038,1
JB_ID11154,C_ID1035,7
JB_ID11160,C_ID1047,7
JB_ID11163,C_ID1010,1
JB_ID11167,C_ID1044,4
JB_ID11174,C_ID1002,1
JB_ID11178,C_ID1037,4
JB_ID11179,C_ID1004,4
JB_ID11182,C_ID1038,4
JB_ID11184,C_ID1023,6
JB_ID11198,C_ID1028,3
JB_ID11207,C_ID1051,4
JB_ID11211,C_ID1051,2
JB_ID11215,C_ID1047,3
JB_ID11231,C_ID1033,3
JB_ID11234,C_ID1014,7
JB_ID11243,C_ID1014,1
JB_ID11250,C_ID1007,3
JB_ID11251,C_ID1037,7
JB_ID11264,C_ID1024,6
JB_ID11271,C_ID1017,2
JB_ID11277,C_ID1012,4
JB_ID11286,C_ID1045,7
JB_ID11309,C_ID1030,6
JB_ID11319,C_ID1045,1
JB_ID11330,C_ID1049,7
JB_ID11331,C_ID1022,2
JB_ID11338,C_ID1046,6
JB_ID11355,C_ID1026,1
JB_ID11376,C_ID1018,7
JB_ID11377,C_ID1030,3
JB_ID11392,C_ID1004,4
JB_ID11403,C_ID1009,2
JB_ID11407,C_ID1050,1
JB_ID11441,C_ID1020,2
JB_ID11461,C_ID1051,4
JB_ID11465,C_ID1026,1
JB_ID11467,C_ID1036,1
JB_ID11476,C_ID1045,2
JB_ID11489,C_ID1006,6
JB_ID11497,C_ID1022,2
JB_ID10058,C_ID1020,5
JB_ID10098,C_ID1041,4
JB_ID10147,C_ID1037,4
JB_ID10202,C_ID1032,4
JB_ID10207,C_ID1044,2
JB_ID10233,C_ID1037,6
JB_ID10343,C_ID1019,4
JB_ID10350,C_ID1037,5
JB_ID10352,C_ID1003,3
JB_ID10375,C_ID1025,6
JB_ID10389,C_ID1040,2
JB_ID10493,C_ID1032,6
JB_ID10513,C_ID1011,6
JB_ID10541,C_ID1024,4
JB_ID10618,C_ID1028,4
JB_ID10669,C_ID1015,1
JB_ID10683,C_ID1048,2
JB_ID10732,C_ID1020,5
JB_ID10750,C_ID1033,6
JB_ID10778,C_ID1030,6
JB_ID10801,C_ID1033,4
JB_ID10842,C_ID1042,6
JB_ID10843,C_ID1051,5
JB_ID10860,C_ID1051,1
JB_ID10866,C_ID1015,1
JB_ID10882,C_ID1006,1
JB_ID10983,C_ID1023,2
JB_ID11006,C_ID1012,1
JB_ID11026,C_ID1023,5
JB_ID11029,C_ID1004,2
JB_ID11033,C_ID1028,6
JB_ID11075,C_ID1050,2
JB_ID11098,C_ID1039,4
JB_ID11127,C_ID1044,2
JB_ID11176,C_ID1040,2
JB_ID11219,C_ID1045,5
JB_ID11224,C_ID1032,4
JB_ID11292,C_ID1025,6
JB_ID11305,C_ID1023,5
JB_ID11322,C_ID1010,1
JB_ID11323,C_ID1028,4
JB_ID11347,C_ID1031,1
JB_ID11350,C_ID1018,3
JB_ID11401,C_ID1039,7
JB_ID11428,C_ID1020,1
JB_ID11450,C_ID1045,7
JB_ID11471,C_ID1012,1
JB_ID11472,C_ID1016,6
JB_ID11478,C_ID1014,6
JB_ID10316,C_ID1007,2
JB_ID11046,C_ID1002,1
JB_ID10995,C_ID1045,5
JB_ID10319,C_ID1045,4
JB_ID10932,C_ID1018,1
JB_ID11277,C_ID1044,1
JB_ID10193,C_ID1014,1
JB_ID10220,C_ID1050,3
JB_ID10611,C_ID1011,5
JB_ID10217,C_ID1012,1
JB_ID10373,C_ID1041,4
JB_ID11455,C_ID1024,4
JB_ID10050,C_ID1040,4
JB_ID10208,C_ID1034,6
JB_ID10822,C_ID1028,3
JB_ID10974,C_ID1035,4
JB_ID11428,C_ID1037,5
JB_ID10960,C_ID1023,6
JB_ID11497,C_ID1008,6
JB_ID11202,C_ID1041,7
JB_ID11159,C_ID1032,6
JB_ID11368,C_ID1024,7
JB_ID10504,C_ID1034,5
JB_ID11221,C_ID1039,2
JB_ID10778,C_ID1004,2
JB_ID11177,C_ID1045,5
JB_ID11464,C_ID1023,3
JB_ID10994,C_ID1025,4
JB_ID10629,C_ID1022,4
JB_ID11266,C_ID1027,3
JB_ID11431,C_ID1002,7
JB_ID10150,C_ID1007,3
JB_ID11438,C_ID1004,3
JB_ID11408,C_ID1028,7
JB_ID10923,C_ID1032,7
JB_ID10305,C_ID1003,7
JB_ID11392,C_ID1040,5
JB_ID11371,C_ID1024,7
JB_ID11079,C_ID1006,7
JB_ID10332,C_ID1036,4
JB_ID10860,C_ID1048,4
JB_ID10500,C_ID1029,2
JB_ID11096,C_ID1012,6
JB_ID10998,C_ID1014,1
JB_ID10451,C_ID1039,1
JB_ID11452,C_ID1048,5
JB_ID11263,C_ID1020,5
JB_ID11076,C_ID1003,6
JB_ID10739,C_ID1029,6
JB_ID11083,C_ID1043,1
JB_ID10192,C_ID1040,7
JB_ID11175,C_ID1025,7
JB_ID10385,C_ID1051,5
JB_ID10296,C_ID1002,3
JB_ID10618,C_ID1021,1
JB_ID10809,C_ID1006,1
JB_ID10971,C_ID1024,1
JB_ID10146,C_ID1040,6
JB_ID10721,C_ID1047,5
JB_ID10216,C_ID1018,4
JB_ID10202,C_ID1049,7
JB_ID10506,C_ID1041,2
JB_ID11279,C_ID1011,6
JB_ID10586,C_ID1051,4
JB_ID11139,C_ID1023,4
JB_ID11279,C_ID1031,1
JB_ID11059,C_ID1003,7
JB_ID10868,C_ID1013,4
JB_ID11029,C_ID1025,6
JB_ID10701,C_ID1030,4
JB_ID11473,C_ID1011,1
JB_ID10927,C_ID1038,4
JB_ID11201,C_ID1018,7
JB_ID10817,C_ID1030,1
JB_ID10002,C_ID1032,2
JB_ID10016,C_ID1018,5
JB_ID11075,C_ID1006,3
JB_ID10824,C_ID1018,2
JB_ID10870,C_ID1040,7
JB_ID11123,C_ID1004,1
JB_ID10584,C_ID1042,6
JB_ID11280,C_ID1005,4
JB_ID10574,C_ID1032,1
JB_ID10778,C_ID1035,7
JB_ID10324,C_ID1044,4
JB_ID10774,C_ID1021,7
JB_ID11074,C_ID1006,5
JB_ID10642,C_ID1051,5
JB_ID10874,C_ID1007,1
JB_ID10697,C_ID1018,2
JB_ID10216,C_ID1042,1
JB_ID11181,C_ID1020,3
JB_ID10971,C_ID1018,1
JB_ID10706,C_ID1009,7
JB_ID10924,C_ID1027,4
JB_ID10953,C_ID1019,2
JB_ID11067,C_ID1008,6
JB_ID11122,C_ID1048,7
JB_ID10141,C_ID1013,2
JB_ID10122,C_ID1002,3
JB_ID10254,C_ID1013,5
JB_ID11216,C_ID1032,2
JB_ID10247,C_ID1016,2
JB_ID10063,C_ID1024,1
JB_ID11388,C_ID1018,6
JB_ID10072,C_ID1021,7
JB_ID10792,C_ID1017,5
JB_ID11210,C_ID1025,4
JB_ID10855,C_ID1005,4
JB_ID10510,C_ID1016,4
JB_ID10172,C_ID1031,1
JB_ID10389,C_ID1024,3
JB_ID11202,C_ID1043,4
JB_ID10676,C_ID1044,3
JB_ID10136,C_ID1004,1
JB_ID10818,C_ID1022,6
JB_ID11046,C_ID1035,6
JB_ID10038,C_ID1019,3
JB_ID10723,C_ID1012,3
JB_ID10795,C_ID1036,4
JB_ID10204,C_ID1045,6
JB_ID11105,C_ID1004,3
JB_ID11064,C_ID1019,1
JB_ID10654,C_ID1030,4
JB_ID10098,C_ID1048,6
JB_ID11480,C_ID1050,5
JB_ID11161,C_ID1004,3
JB_ID10070,C_ID1043,4
JB_ID11168,C_ID1018,4
JB_ID10425,C_ID1044,5
JB_ID11074,C_ID1046,5
JB_ID11155,C_ID1025,4
JB_ID11341,C_ID1019,5
JB_ID10934,C_ID1021,2
JB_ID10203,C_ID1018,2
JB_ID10681,C_ID1011,7
JB_ID11313,C_ID1039,6
JB_ID10236,C_ID1013,7
JB_ID11133,C_ID1026,2
JB_ID10086,C_ID1024,4
JB_ID10664,C_ID1026,6
JB_ID10050,C_ID1011,3
JB_ID10710,C_ID1041,1
JB_ID10128,C_ID1029,4
JB_ID10853,C_ID1020,3
JB_ID10583,C_ID1042,2
JB_ID10519,C_ID1031,1
JB_ID10702,C_ID1006,5
JB_ID10085,C_ID1010,1
JB_ID10566,C_ID1021,4
JB_ID10019,C_ID1006,2
JB_ID10548,C_ID1004,3
JB_ID11155,C_ID1006,4
JB_ID11171,C_ID1020,2
JB_ID10628,C_ID1046,3
JB_ID10910,C_ID1008,2
JB_ID10218,C_ID1004,1
JB_ID10283,C_ID1043,2
JB_ID10077,C_ID1003,5
JB_ID10135,C_ID1043,5
JB_ID11452,C_ID1021,3
JB_ID11023,C_ID1049,3
JB_ID11180,C_ID1028,3
JB_ID11348,C_ID1004,3
JB_ID11135,C_ID1002,4
JB_ID11322,C_ID1002,7
JB_ID10871,C_ID1027,5
JB_ID11174,C_ID1047,6
JB_ID10679,C_ID1038,6
JB_ID10486,C_ID1037,5
JB_ID10194,C_ID1027,5
JB_ID10896,C_ID1034,2
JB_ID10452,C_ID1017,6
JB_ID10865,C_ID1009,1
JB_ID11208,C_ID1013,4
JB_ID10671,C_ID1002,6
JB_ID10837,C_ID1046,6
JB_ID10272,C_ID1029,7
JB_ID11405,C_ID1017,6
JB_ID11207,C_ID1032,1
JB_ID10518,C_ID1017,7
JB_ID10003,C_ID1026,6
JB_ID11093,C_ID1040,3
JB_ID10424,C_ID1038,6
JB_ID11495,C_ID1051,5
JB_ID10031,C_ID1022,5
JB_ID10127,C_ID1015,1
JB_ID10240,C_ID1011,3
JB_ID10188,C_ID1014,6
JB_ID10463,C_ID1034,4
JB_ID10466,C_ID1009,7
JB_ID10860,C_ID1050,4
JB_ID10759,C_ID1034,3
JB_ID10628,C_ID1044,5
JB_ID11183,C_ID1037,1
JB_ID11449,C_ID1004,2
JB_ID10006,C_ID1010,1
JB_ID10803,C_ID1047,7
JB_ID10413,C_ID1004,3
JB_ID10883,C_ID1046,3
JB_ID11288,C_ID1023,3
JB_ID10784,C_ID1015,1
JB_ID10717,C_ID1010,1
JB_ID10540,C_ID1036,3
JB_ID10762,C_ID1044,1
JB_ID10305,C_ID1029,3
JB_ID11387,C_ID1022,7
JB_ID10961,C_ID1021,7
JB_ID10369,C_ID1034,5
JB_ID11032,C_ID1041,7
JB_ID10003,C_ID1043,1
JB_ID10495,C_ID1007,1
JB_ID10648,C_ID1045,3
JB_ID10410,C_ID1042,1
JB_ID10529,C_ID1038,5
JB_ID10715,C_ID1012,5
JB_ID11440,C_ID1002,7
JB_ID10789,C_ID1012,5
JB_ID11268,C_ID1017,6
JB_ID10956,C_ID1029,3
JB_ID11398,C_ID1027,4
JB_ID10230,C_ID1002,7
JB_ID11329,C_ID1034,4
JB_ID11413,C_ID1009,1
JB_ID10384,C_ID1029,4
JB_ID10390,C_ID1004,4
JB_ID11115,C_ID1030,6
JB_ID11315,C_ID1049,1
JB_ID11452,C_ID1009,7
JB_ID10290,C_ID1033,6
JB_ID11006,C_ID1031,1
JB_ID10043,C_ID1031,1
JB_ID10478,C_ID1015,1
JB_ID10508,C_ID1013,3
JB_ID11291,C_ID1050,5
JB_ID10862,C_ID1006,6
JB_ID10095,C_ID1022,1
JB_ID11204,C_ID1004,4
JB_ID11057,C_ID1050,2
JB_ID11335,C_ID1010,1
JB_ID10765,C_ID1025,2
JB_ID10211,C_ID1043,4
JB_ID10094,C_ID1043,1
JB_ID10969,C_ID1013,2
JB_ID10530,C_ID1033,5
JB_ID11146,C_ID1003,7
JB_ID11380,C_ID1024,2
JB_ID11092,C_ID1008,4
JB_ID10733,C_ID1012,4
JB_ID10072,C_ID1008,4
JB_ID11292,C_ID1041,2
JB_ID11264,C_ID1017,7
JB_ID11485,C_ID1033,1
JB_ID11120,C_ID1019,4
JB_ID10876,C_ID1021,7
JB_ID10966,C_ID1030,5
JB_ID11402,C_ID1043,7
JB_ID11372,C_ID1014,1
JB_ID10215,C_ID1051,1
JB_ID10813,C_ID1051,7
JB_ID11110,C_ID1044,4
JB_ID11284,C_ID1023,3
JB_ID10849,C_ID1020,7
JB_ID10962,C_ID1034,4
JB_ID11224,C_ID1046,2
JB_ID11442,C_ID1014,2
JB_ID10453,C_ID1030,3
JB_ID11008,C_ID1047,6
JB_ID10106,C_ID1051,3
JB_ID10008,C_ID1011,3
JB_ID10510,C_ID1005,1
JB_ID11191,C_ID1030,6
JB_ID10943,C_ID1009,5
JB_ID10534,C_ID1020,3
JB_ID11132,C_ID1004,4
JB_ID10624,C_ID1033,1
JB_ID11300,C_ID1046,3
JB_ID11005,C_ID1026,2
JB_ID10288,C_ID1039,1
JB_ID10548,C_ID1039,6
JB_ID10308,C_ID1024,5
JB_ID10822,C_ID1049,2
JB_ID10585,C_ID1021,3
JB_ID10216,C_ID1050,5
JB_ID11491,C_ID1036,2
JB_ID10988,C_ID1025,4
JB_ID10653,C_ID1012,3
JB_ID10173,C_ID1040,2
JB_ID11216,C_ID1010,1
JB_ID11454,C_ID1033,3
JB_ID10395,C_ID1018,4
JB_ID10388,C_ID1046,3
JB_ID10036,C_ID1026,2
JB_ID10634,C_ID1021,6
JB_ID11389,C_ID1045,3
JB_ID10922,C_ID1048,6
JB_ID11326,C_ID1023,3
JB_ID10822,C_ID1022,1
JB_ID11281,C_ID1032,7
JB_ID11378,C_ID1002,4
JB_ID10891,C_ID1018,6
JB_ID10556,C_ID1007,3
JB_ID10585,C_ID1022,6
JB_ID10636,C_ID1024,2
JB_ID10671,C_ID1022,7
JB_ID11493,C_ID1031,1
JB_ID10514,C_ID1026,5
JB_ID11220,C_ID1005,2
JB_ID11073,C_ID1002,4
JB_ID11064,C_ID1010,1
JB_ID11099,C_ID1032,6
JB_ID11219,C_ID1037,5
JB_ID10670,C_ID1042,2
JB_ID10855,C_ID1050,1
JB_ID10303,C_ID1043,3
JB_ID11272,C_ID1031,1
JB_ID11107,C_ID1044,7
JB_ID11482,C_ID1043,1
JB_ID10716,C_ID1018,5
JB_ID11296,C_ID1029,3
JB_ID11220,C_ID1023,7
JB_ID10102,C_ID1005,2
JB_ID10855,C_ID1025,3
JB_ID10819,C_ID1039,4
JB_ID11307,C_ID1041,6
JB_ID11184,C_ID1031,1
JB_ID10090,C_ID1008,4
JB_ID10641,C_ID1011,5
JB_ID10275,C_ID1031,1
JB_ID11177,C_ID1043,1
JB_ID10703,C_ID1003,6
JB_ID11499,C_ID1027,6
JB_ID11030,C_ID1047,5
JB_ID10528,C_ID1005,3
JB_ID10942,C_ID1019,3
JB_ID10645,C_ID1019,1
JB_ID10564,C_ID1027,3
JB_ID11195,C_ID1014,4
JB_ID11148,C_ID1027,5
JB_ID10274,C_ID1049,6
JB_ID10964,C_ID1022,7
JB_ID10270,C_ID1019,1
JB_ID10611,C_ID1010,1
JB_ID11461,C_ID1048,4
JB_ID11042,C_ID1017,7
JB_ID10102,C_ID1020,3
JB_ID11136,C_ID1010,1
JB_ID11372,C_ID1047,1
JB_ID10777,C_ID1016,5
JB_ID11138,C_ID1026,5
JB_ID10523,C_ID1002,3
JB_ID11420,C_ID1050,5
JB_ID10823,C_ID1017,4
JB_ID10272,C_ID1027,1
JB_ID10161,C_ID1021,2
JB_ID11236,C_ID1032,7
JB_ID11043,C_ID1014,1
JB_ID10814,C_ID1007,2
JB_ID10365,C_ID1020,3
JB_ID10737,C_ID1015,1
JB_ID10320,C_ID1045,3
JB_ID11013,C_ID1039,6
JB_ID10158,C_ID1042,1
JB_ID11179,C_ID1027,3
JB_ID11411,C_ID1014,2
JB_ID10637,C_ID1041,5
JB_ID10037,C_ID1051,3
JB_ID10762,C_ID1048,2
JB_ID10750,C_ID1005,4
JB_ID11271,C_ID1005,3
JB_ID10921,C_ID1049,1
JB_ID10489,C_ID1021,2
JB_ID10504,C_ID1035,7
JB_ID11091,C_ID1043,4
JB_ID10430,C_ID1037,1
JB_ID10961,C_ID1004,1
JB_ID11040,C_ID1023,5
JB_ID10978,C_ID1015,1
JB_ID10035,C_ID1018,4
JB_ID11437,C_ID1012,6
JB_ID11196,C_ID1013,2
JB_ID11156,C_ID1046,6
JB_ID11470,C_ID1028,2
JB_ID10023,C_ID1006,2
JB_ID10828,C_ID1046,6
JB_ID11106,C_ID1050,5
JB_ID10587,C_ID1038,7
JB_ID10628,C_ID1031,1
JB_ID10067,C_ID1008,2
JB_ID10612,C_ID1050,3
JB_ID10393,C_ID1049,7
JB_ID10605,C_ID1042,3
JB_ID10290,C_ID1016,4
JB_ID10107,C_ID1017,3
JB_ID10364,C_ID1005,1
JB_ID11143,C_ID1011,3
JB_ID11366,C_ID1019,5
JB_ID11441,C_ID1009,7
JB_ID10405,C_ID1046,7
JB_ID10964,C_ID1009,2
JB_ID11013,C_ID1009,4
JB_ID10708,C_ID1029,4
JB_ID10852,C_ID1030,6
JB_ID10022,C_ID1036,6
JB_ID11094,C_ID1041,1
JB_ID10827,C_ID1051,6
JB_ID11191,C_ID1047,1
JB_ID10220,C_ID1024,3
JB_ID10473,C_ID1016,2
JB_ID11238,C_ID1038,4
JB_ID10975,C_ID1026,4
JB_ID11215,C_ID1040,4
JB_ID10364,C_ID1010,1
JB_ID11055,C_ID1049,4
JB_ID10880,C_ID1036,7
JB_ID10343,C_ID1025,5
JB_ID10193,C_ID1007,5
JB_ID10172,C_ID1014,6
JB_ID11106,C_ID1042,6
JB_ID10648,C_ID1040,7
JB_ID10900,C_ID1045,7
JB_ID11103,C_ID1047,3
JB_ID10415,C_ID1040,4
JB_ID10577,C_ID1027,4
JB_ID10987,C_ID1035,1
JB_ID10161,C_ID1005,1
JB_ID10641,C_ID1022,7
JB_ID11500,C_ID1003,3
JB_ID10169,C_ID1046,4
JB_ID10803,C_ID1016,6
JB_ID10959,C_ID1036,4
JB_ID10722,C_ID1013,5
JB_ID10680,C_ID1028,4
JB_ID10342,C_ID1037,5
JB_ID10106,C_ID1002,1
JB_ID10909,C_ID1012,7
JB_ID10690,C_ID1050,5
JB_ID10825,C_ID1012,2
JB_ID10404,C_ID1050,1
JB_ID10713,C_ID1049,4
JB_ID11364,C_ID1021,2
JB_ID10694,C_ID1009,2
JB_ID10786,C_ID1044,6
JB_ID11245,C_ID1049,6
JB_ID10921,C_ID1032,7
JB_ID10833,C_ID1027,5
JB_ID10592,C_ID1030,7
JB_ID10607,C_ID1040,3
JB_ID10851,C_ID1041,2
JB_ID10391,C_ID1037,3
JB_ID10854,C_ID1031,1
JB_ID11082,C_ID1045,5
JB_ID10439,C_ID1041,1
JB_ID10449,C_ID1029,4
JB_ID10820,C_ID1030,5
JB_ID10075,C_ID1007,5
JB_ID10396,C_ID1026,2
JB_ID10727,C_ID1030,3
JB_ID10428,C_ID1044,1
JB_ID11257,C_ID1044,3
JB_ID10838,C_ID1049,1
JB_ID10135,C_ID1025,6
JB_ID10944,C_ID1019,3
JB_ID11352,C_ID1037,4
JB_ID11374,C_ID1008,6
JB_ID10827,C_ID1044,2
JB_ID10528,C_ID1019,2
JB_ID10943,C_ID1037,5
JB_ID10045,C_ID1004,3
JB_ID11161,C_ID1015,1
JB_ID11407,C_ID1016,7
JB_ID11276,C_ID1031,1
JB_ID10633,C_ID1003,5
JB_ID11153,C_ID1023,7
JB_ID10803,C_ID1051,6
JB_ID11440,C_ID1042,4
JB_ID10466,C_ID1027,4
JB_ID10525,C_ID1011,4
JB_ID10023,C_ID1035,7
JB_ID10430,C_ID1034,2
JB_ID11129,C_ID1007,7
JB_ID11061,C_ID1016,3
JB_ID10643,C_ID1024,3
JB_ID10433,C_ID1024,5
JB_ID11281,C_ID1005,2
JB_ID10018,C_ID1029,5
JB_ID11428,C_ID1003,3
JB_ID10058,C_ID1005,3
JB_ID10187,C_ID1026,4
JB_ID11224,C_ID1020,7
JB_ID10665,C_ID1010,1
JB_ID10413,C_ID1010,1
JB_ID10094,C_ID1005,2
JB_ID11134,C_ID1040,7
JB_ID10833,C_ID1037,2
JB_ID10229,C_ID1014,7
JB_ID11438,C_ID1018,2
JB_ID11262,C_ID1045,2
JB_ID10004,C_ID1012,1
JB_ID10128,C_ID1039,4
JB_ID10562,C_ID1019,4
JB_ID10063,C_ID1034,2
JB_ID11323,C_ID1018,5
JB_ID10931,C_ID1014,6
JB_ID10208,C_ID1011,1
JB_ID10790,C_ID1003,3
JB_ID10879,C_ID1002,4
JB_ID10008,C_ID1040,6
JB_ID10002,C_ID1014,4
JB_ID11204,C_ID1028,7
JB_ID10511,C_ID1036,6
JB_ID10334,C_ID1015,1
JB_ID10278,C_ID1040,6
JB_ID10803,C_ID1050,4
JB_ID10779,C_ID1019,5
JB_ID10911,C_ID1045,2
JB_ID10130,C_ID1016,7
JB_ID10858,C_ID1024,5
JB_ID11304,C_ID1038,2
JB_ID10345,C_ID1040,5
JB_ID10641,C_ID1029,3
JB_ID11240,C_ID1029,4
JB_ID10249,C_ID1010,1
JB_ID11488,C_ID1033,3
JB_ID10168,C_ID1004,4
JB_ID10936,C_ID1016,6
JB_ID10662,C_ID1023,4
JB_ID10997,C_ID1002,2
JB_ID11317,C_ID1005,2
JB_ID11228,C_ID1023,2
JB_ID11437,C_ID1008,4
JB_ID11095,C_ID1019,5
JB_ID10018,C_ID1047,1
JB_ID10735,C_ID1026,5
JB_ID10329,C_ID1033,7
JB_ID11392,C_ID1002,5
JB_ID11174,C_ID1018,3
JB_ID11488,C_ID1020,2
JB_ID10267,C_ID1040,7
JB_ID10804,C_ID1005,3
JB_ID11255,C_ID1046,3
JB_ID11361,C_ID1017,3
JB_ID10909,C_ID1013,7
JB_ID10856,C_ID1014,5
JB_ID11384,C_ID1046,4
JB_ID11115,C_ID1005,4
JB_ID10439,C_ID1048,4
JB_ID11421,C_ID1014,3
JB_ID10145,C_ID1037,6
JB_ID10052,C_ID1036,3
JB_ID10330,C_ID1006,3
JB_ID11496,C_ID1038,1
JB_ID10346,C_ID1049,6
JB_ID10442,C_ID1011,3
JB_ID10493,C_ID1047,1
JB_ID10651,C_ID1051,2
JB_ID10229,C_ID1010,1
JB_ID10425,C_ID1045,6
JB_ID10546,C_ID1018,5
JB_ID10316,C_ID1033,7
JB_ID10419,C_ID1043,2
JB_ID10369,C_ID1014,7
JB_ID11271,C_ID1020,2
JB_ID10688,C_ID1018,4
JB_ID10301,C_ID1038,2
JB_ID11400,C_ID1028,3
JB_ID11353,C_ID1024,6
JB_ID11387,C_ID1050,3
JB_ID10276,C_ID1008,2
JB_ID10528,C_ID1041,3
JB_ID10388,C_ID1026,1
JB_ID10166,C_ID1008,2
JB_ID10079,C_ID1040,2
JB_ID11180,C_ID1033,7
JB_ID10953,C_ID1048,7
JB_ID10556,C_ID1009,5
JB_ID10040,C_ID1022,7
JB_ID11051,C_ID1041,7
JB_ID10109,C_ID1034,7
JB_ID10937,C_ID1030,2
JB_ID10148,C_ID1036,1
JB_ID10869,C_ID1024,5
JB_ID11439,C_ID1020,2
JB_ID11325,C_ID1010,1
JB_ID10278,C_ID1004,1
JB_ID11005,C_ID1021,4
JB_ID11257,C_ID1039,4
JB_ID10105,C_ID1034,6
JB_ID10526,C_ID1006,1
JB_ID10944,C_ID1013,1
JB_ID10720,C_ID1015,1
JB_ID11500,C_ID1015,1
JB_ID10819,C_ID1007,5
JB_ID10015,C_ID1051,5
JB_ID10564,C_ID1021,3
JB_ID10824,C_ID1025,3
JB_ID11069,C_ID1041,1
JB_ID10047,C_ID1008,2
JB_ID11082,C_ID1016,5
JB_ID10893,C_ID1013,6
JB_ID10774,C_ID1004,3
JB_ID10808,C_ID1036,6
JB_ID10412,C_ID1028,6
JB_ID11069,C_ID1029,7
JB_ID11094,C_ID1015,1
JB_ID11114,C_ID1031,1
JB_ID10872,C_ID1008,4
JB_ID10516,C_ID1051,3
JB_ID11440,C_ID1029,6
JB_ID10215,C_ID1048,6
JB_ID10814,C_ID1015,1
JB_ID10325,C_ID1010,1
JB_ID10540,C_ID1041,6
JB_ID10380,C_ID1026,2
JB_ID11415,C_ID1017,6
JB_ID10942,C_ID1041,6
JB_ID10905,C_ID1025,5
JB_ID10008,C_ID1013,4
JB_ID10571,C_ID1044,3
JB_ID11085,C_ID1051,4
JB_ID10921,C_ID1033,3
JB_ID10630,C_ID1015,1
JB_ID11302,C_ID1017,4
JB_ID11452,C_ID1047,6
JB_ID10932,C_ID1040,2
JB_ID10901,C_ID1021,7
JB_ID11447,C_ID1048,1
JB_ID11279,C_ID1015,1
JB_ID10832,C_ID1019,7
JB_ID11116,C_ID1031,1
JB_ID11421,C_ID1051,6
JB_ID11044,C_ID1007,7
JB_ID11121,C_ID1014,2
JB_ID10887,C_ID1017,3
JB_ID10861,C_ID1019,3
JB_ID11256,C_ID1041,3
JB_ID10940,C_ID1044,2
JB_ID10094,C_ID1040,3
JB_ID10662,C_ID1002,6
JB_ID11175,C_ID1043,3
JB_ID11067,C_ID1005,1
JB_ID10738,C_ID1028,5
JB_ID10821,C_ID1041,1
JB_ID10486,C_ID1045,4
JB_ID10989,C_ID1033,4
JB_ID10291,C_ID1049,2
JB_ID10340,C_ID1016,4
JB_ID11248,C_ID1005,1
JB_ID10703,C_ID1005,2
JB_ID10852,C_ID1046,2
JB_ID10878,C_ID1020,6
JB_ID10038,C_ID1026,1
JB_ID10521,C_ID1003,2
JB_ID10525,C_ID1028,1
JB_ID10298,C_ID1048,6
JB_ID11022,C_ID1024,1
JB_ID11060,C_ID1006,1
JB_ID11233,C_ID1049,3
JB_ID11371,C_ID1025,6
JB_ID10674,C_ID1029,7
JB_ID11273,C_ID1017,1
JB_ID11027,C_ID1027,4
JB_ID10862,C_ID1015,1
JB_ID11043,C_ID1029,5
JB_ID10215,C_ID1035,3
JB_ID10934,C_ID1003,2
JB_ID11319,C_ID1026,4
JB_ID10529,C_ID1019,3
JB_ID10276,C_ID1037,3
JB_ID10829,C_ID1013,4
JB_ID10989,C_ID1048,5
JB_ID10341,C_ID1002,1
JB_ID10355,C_ID1050,1
JB_ID10382,C_ID1003,6
JB_ID10590,C_ID1017,7
JB_ID10161,C_ID1027,2
